shoe-id,rating,sales
325,0,449.21914781666095
326,0,490.5290290445388
327,0,63.88133445748822
328,3,3044.8304990170623
329,0,443.98369313264936
330,3,2634.5062796278125
331,0,168.64026374657644
332,0,150.02559806586385
333,0,88.46587459645372
334,0,341.4241361788148
335,0,350.0607046260484
336,0,226.42332812865672
337,4,4086.374793924899
338,1,4763.081731139304
339,2,2639.819448017227
340,0,482.74338650620786
341,5,3184.718112501867
342,5,412.7971305257583
343,4,4014.4319622555468
344,0,287.045517098839
345,3,4923.415999919486
346,1,3411.074463656296
347,1,4143.751488020471
348,4,4823.178938126895
349,0,162.8130811963795
350,0,342.12287043633
351,0,201.28842688547755
352,4,103.0154514009085
353,0,257.572516634035
354,0,259.27628580896067
355,0,446.22959552216645
356,0,186.00706511023324
357,4,3875.88328022653
358,3,1276.9010339910708
359,0,264.5790532217687
360,4,353.9506285478167
361,0,384.0283069260879
362,3,807.8279372322994
363,0,317.6985864328781
364,1,2822.2606509855336
365,4,484.2428956504052
366,1,3294.295494116148
367,0,377.2694945399682
368,0,497.56492861685507
369,0,95.71869937930272
370,0,470.7713833384174
371,0,433.6358585939155
372,0,153.1861507991955
373,0,58.10326187076254
374,3,4663.688167176177
375,0,284.62725640129725
376,0,180.0896999416312
377,0,69.79492563583601
378,0,439.6605026433363
379,3,3451.8535382219397
380,0,319.0128570704889
381,0,320.1363461484899
382,0,366.6380085102541
383,0,350.63204574425464
384,3,4903.942254136125
385,0,100.1850489389351
386,0,51.80736618620274
387,0,294.1785603855008
388,5,1331.7914776234047
389,3,4466.385636170033
390,2,2238.1564979921186
391,0,216.7359468283327
392,5,3071.9760150604334
393,0,313.02470797638625
394,0,459.73789619170486
395,0,17.137623120447532
396,4,684.1075269340446
397,0,197.65751277712806
398,0,157.72256357261972
399,0,316.5836155751703
400,0,298.4293013460392
401,5,4726.778019344181
402,0,85.3947965816596
403,0,174.74927620757114
404,0,393.7039605560399
405,0,446.1751292446779
406,0,149.6672638602886
407,0,308.09336856541546
408,0,476.87000266594134
409,1,3296.6633191870133
410,1,1990.9094400011602
411,0,78.2725365646152
412,1,1251.1339284568628
413,0,13.451601430520322
414,0,297.20761916699405
415,1,31.38836436950232
416,0,3.308559431898117
417,2,1358.4783537483647
418,2,4062.0922877855746
419,0,19.272033635300502
420,4,893.2623856615974
421,3,2927.9290292384812
422,5,2767.2965248267496
423,5,1878.6822438259264
424,3,175.74451475188712
425,0,73.87743500169557
426,1,61.71376585112021
427,0,497.88840162895127
428,4,3298.544933565744
429,1,3183.224290216956
430,2,4627.588465034828
431,0,417.0914514017132
432,0,67.24993645614768
433,0,244.52593200735862
434,0,272.2717881322373
435,5,3997.3747614900544
436,0,210.89472384809605
437,3,4649.232637660468
438,1,4951.45352322856
439,0,301.5538867895992
440,4,4705.742125685077
441,0,468.2619656167923
442,0,427.3806540447574
443,0,239.92450493524603
444,2,3005.677252542201
445,0,487.264251198045
446,0,491.4164790966212
447,0,106.66932787133898
448,0,350.10719996212134
449,0,460.41196221812135
450,0,174.30804517201526
451,1,1194.5772766591483
452,0,146.3227087237442
453,4,1068.419427702868
454,0,452.90148924342924
455,0,203.0896610946194
456,0,489.8484464253994
457,0,291.8169496914825
458,0,465.67497544844576
459,1,4095.790583547822
460,0,289.1138480181927
461,0,286.9576386578011
462,0,138.24912015765156
463,5,891.7160019687436
464,0,336.89834285107344
465,0,146.5761817474785
466,0,114.93688995752632
467,0,322.7840970777244
468,0,303.26138248149374
469,1,4236.375055758144
470,0,402.4398873822602
471,3,1436.157929363448
472,1,922.5315489269043
473,0,219.340908446202
474,4,1741.2580421997375
475,0,370.3502090910625
476,2,3300.4169794426443
477,0,221.29603363192652
478,0,412.52628992615007
479,0,88.5789829501804
480,0,58.43021074663762
481,0,497.9482403573499
482,0,62.924416923616
483,5,3299.8881412956766
484,0,126.05020741465495
485,0,191.06695576263755
486,0,134.85884927540582
487,0,326.59691119126325
488,0,417.7235171896246
489,0,401.81313855648705
490,0,248.22596189268427
491,0,444.14184742034325
492,0,231.7243170304753
493,4,1321.4767717922432
494,2,3342.615263252884
495,1,2958.7604650471917
496,5,2763.3952809686957
497,0,426.24447998470134
498,0,205.79903719717768
499,0,169.23491878889385
500,5,2659.5226655643173
501,0,45.19201481973223
502,0,469.1148138161199
503,4,1327.277014902472
504,2,3820.1063942058304
505,0,179.45528157358842
506,0,258.3014355892633
507,0,239.39569856808646
508,0,400.065607456196
509,0,30.172006121354954
510,0,60.23342494384737
511,0,261.2902740457555
512,3,4766.43917872888
513,0,308.13802034895446
514,1,1249.4214980265638
515,0,329.5905624329186
516,4,2709.288199335776
517,5,3847.8717331209223
518,0,472.3724901379954
519,0,495.2003198935822
520,3,352.75349858696626
521,0,318.5041374740155
522,0,105.28850709736098
523,0,77.40130022990338
524,0,225.38426502340053
525,0,257.6357847584875
526,4,3334.191416445463
527,0,420.00739555468624
528,3,3139.3162953464926
529,0,283.80838020562334
530,0,56.13970250620365
531,0,372.41166742632504
532,0,392.78496647849556
533,0,451.3763607217417
534,2,2227.2983240325316
535,0,392.7703301494549
536,0,283.3568313593534
537,0,337.57127862763247
538,0,89.93506461827356
539,0,153.54176361937166
540,0,236.80676254980676
541,0,198.75723710247846
542,0,431.25001441552445
543,5,3117.1966817318257
544,0,173.8534372494246
545,0,481.078099175323
546,4,1537.2175338503157
547,1,2842.549403601683
548,0,271.5405707252172
549,0,498.97339709768283
550,0,53.56338621111944
551,2,299.67994199219197
552,5,4797.71346804623
553,0,223.70766331439268
554,0,56.02826750687917
555,3,3530.2776482438094
556,0,359.4376235640664
557,5,3120.22962183153
558,4,3004.1467202298004
559,0,352.37195049550087
560,0,56.306506474802674
561,0,131.95478324139975
562,0,319.92594237865245
563,0,71.16502904088068
564,0,35.311618547941734
565,0,92.9651424868787
566,0,108.92631085370452
567,0,0.5481944860394328
568,1,3427.1022495776647
569,0,188.98096732452618
570,4,1390.4288064558996
571,3,1398.0251761489203
572,4,99.44240100564383
573,3,3841.556999345363
574,3,2094.3465556276487
575,1,3578.762315870375
576,0,389.02621438040035
577,0,313.5730530181163
578,0,84.95996513402088
579,0,137.6245123290688
580,0,312.9175820428952
581,0,182.33670068278172
582,0,212.13871854875248
583,0,105.00141713627758
584,0,185.13566031527063
585,0,32.330865934716456
586,0,312.8615464997294
587,3,3429.9467973179553
588,0,133.52622579446538
589,0,341.1822874660854
590,0,215.84125012224604
591,2,1165.7241587732537
592,0,132.18415135280782
593,2,3449.667010705562
594,0,459.47762109933063
595,2,4676.267678053631
596,0,205.27188620785952
597,0,127.58472206861555
598,0,465.9449327274733
599,2,4681.4373343146
600,4,2214.2968337780817
601,0,22.30897953720856
602,0,451.99369777480325
603,0,261.74475284105426
604,0,23.677573523506023
605,0,344.95516160937683
606,0,150.18543660014805
607,1,4416.492566099515
608,0,465.83145695254973
609,3,684.4082054788897
610,2,2432.692291837251
611,0,407.33439370496376
612,0,268.3439057816675
613,0,355.43638550878734
614,0,209.8208269629786
615,1,4848.034996714233
616,4,405.48565266591675
617,0,16.187669173232557
618,0,141.07633413259697
619,0,111.31910080783852
620,0,316.75880237805694
621,0,155.51920875919774
622,0,226.104257292989
623,1,1326.1475761482966
624,0,136.45492119517488
625,0,65.17424807511007
626,0,401.59844736148034
627,0,83.29802384081003
628,0,294.55132249498223
629,1,142.45884552924747
630,2,4258.094185015662
631,3,348.112118396835
632,0,468.2805054355891
633,0,435.07095111443215
634,1,4864.853791467317
635,0,465.09393460682963
636,1,3283.1304722588907
637,5,4823.456518454374
638,2,3474.2504539486413
639,0,55.01643439789833
640,0,191.95056232216322
641,3,465.849190313698
642,0,408.95322990161077
643,0,455.0476590989456
644,0,173.46758640051928
645,0,119.8348784273518
646,0,347.73071066256665
647,4,4009.539885111557
648,0,124.4298495261591
649,0,26.758772508041538
650,3,3076.861669236951
651,4,3328.8503328685397
652,0,397.1984200224974
653,0,432.9603996660413
654,0,43.84502277561181
655,0,259.7138209109942
656,0,477.89297485733607
657,0,60.07808506072237
658,3,2570.8896703310725
659,1,3299.844364441422
660,0,449.97074747043087
661,0,467.91250119119303
662,0,56.28860996408608
663,0,430.6301713264629
664,0,146.78255774417593
665,0,165.76860099892733
666,0,108.34106939164029
667,0,370.03730486282814
668,5,4653.159974398407
669,1,4759.1486961884075
670,2,689.2276634611067
671,2,1630.6159326193292
672,0,1.3476705961258384
673,5,2670.748247441039
674,0,54.78360351882783
675,0,25.33909073869789
676,0,81.84675949472425
677,0,391.36450968458547
678,0,100.11240640400321
679,0,372.1162017272834
680,5,676.3116163759574
681,0,146.24007611178536
682,3,3024.198164884201
683,0,347.16374518702236
684,0,103.07457334842258
685,0,298.3091732839522
686,0,325.28728271684787
687,0,37.756453961671156
688,1,3010.2050422074217
689,0,87.97599125049183
690,0,113.11382013750926
691,2,829.1625117062956
692,0,435.78898888856486
693,0,31.162669982648715
694,1,3415.1255751353033
695,0,418.12483417060855
696,2,1315.7964175627612
697,3,2612.550668927469
698,2,1684.2316622540786
699,2,1546.9763132068742
700,0,194.0614207128593
701,0,77.73512556215678
702,1,3872.5680033457443
703,0,404.374959465482
704,0,284.98429878634823
705,4,3078.4623639902497
706,0,420.37003975902763
707,0,255.46828038726576
708,4,3132.4992415694996
709,0,260.0030181841983
710,0,298.2970889841981
711,0,493.5259833899487
712,0,306.6869341630197
713,0,171.7776507163486
714,0,39.08232247947285
715,0,62.63063920943102
716,5,3145.5238466460355
717,2,1650.180501959288
718,3,1080.4409045231073
719,4,3437.2558247946918
720,0,212.81186287980597
721,2,1976.9075056305408
722,0,253.40510336144212
723,0,347.87759054845225
724,0,203.47851309684816
725,0,259.3018659245204
726,0,181.55986066897788
727,0,383.00508199416714
728,0,189.17983052643595
729,0,263.91233693170904
730,0,282.4385519324843
731,0,462.6114452707465
732,5,260.92592388050616
733,3,1109.262003153232
734,0,396.2505282643528
735,0,192.80475194203967
736,0,450.64888393734213
737,0,52.463566450308754
738,0,356.0223077972055
739,2,2882.1669722953848
740,0,278.3599624672004
741,0,342.31200468878455
742,0,13.289106788945626
743,0,330.7783043732799
744,0,239.19556737799851
745,0,212.3021733024043
746,2,1131.2119683297744
747,0,216.35962742642906
748,0,13.329251837678635
749,1,910.1348086651351
750,0,403.2692072290142
751,2,2114.1844388133522
752,1,1249.7419516574532
753,0,242.36029083732714
754,0,89.33577071212467
755,0,133.13508044968853
756,0,123.82005929676171
757,1,3373.682500892768
758,0,151.8790751095165
759,0,19.986132669351232
760,0,91.17019402605364
761,0,266.93248802166903
762,0,13.79078418328067
763,4,873.808033955722
764,0,481.23629857963033
765,0,318.3312924287032
766,5,936.557823866489
767,3,811.3064433733857
768,2,174.68670302355162
769,0,214.08128718432368
770,5,4866.70737961285
771,0,217.89182442850202
772,1,1808.970656161107
773,0,253.5306700003912
774,0,266.72013600401823
775,0,155.3127912381383
776,3,2066.441592305969
777,0,175.907621181228
778,0,319.52751000468106
779,0,457.0913236180945
780,0,459.5400567601429
781,0,472.7440750535042
782,0,39.74431819102509
783,0,154.75543584829114
784,0,260.45836234585954
785,5,2547.023574048343
786,2,3446.5152344340327
787,0,383.5627011089321
788,4,4975.543336762161
789,0,133.5302109266075
790,0,40.51139029063372
791,0,147.99113187755242
792,0,474.97066429778897
793,0,340.4361859064129
794,3,3175.0562071254317
795,2,1567.1833074721708
796,0,215.29610766206287
797,0,52.6967225463304
798,0,469.39870878570963
799,0,305.2947075230393
800,5,1682.9482212374387
801,0,267.8047358636895
802,0,415.0842362033068
803,0,401.44940463538455
804,3,4401.212971597967
805,0,461.3418507132894
806,0,164.56440646923937
807,3,4553.970257610478
808,0,409.5601772246043
809,0,112.32053857364171
810,1,3037.5000919273953
811,0,155.1808465836979
812,0,460.59055822147604
813,1,1091.1525670730787
814,0,103.85292545527459
815,0,250.2680379721381
816,0,468.41997579216036
817,0,87.28410754974058
818,0,25.171509045288808
819,0,101.75979848484273
820,0,218.73164415782864
821,2,1733.2267462751438
822,0,177.17241770015778
823,1,2111.203447519367
824,0,218.33305332571712
825,0,311.6695073995345
826,0,263.61971272561067
827,4,1246.2128041663739
828,0,167.92355338238073
829,3,3200.9365134326163
830,0,71.68542582836152
831,0,129.00091094164767
832,3,3873.731900275251
833,0,384.9259373171408
834,1,1898.3539378410264
835,0,361.3575883620777
836,0,6.611315330527945
837,3,4811.223255347445
838,0,10.797335671864916
839,0,258.1027085999269
840,0,323.85721812044517
841,0,185.85917595729674
842,0,421.32661304993906
843,0,134.95607432016737
844,3,3544.8321489481427
845,5,4034.760540886745
846,0,320.755509969245
847,0,495.3821294597166
848,3,3531.4931143830736
849,0,496.9153528974885
850,4,799.7946550931512
851,4,4424.002809526772
852,0,483.2705314100237
853,3,1477.4930491555583
854,0,330.0766791569209
855,0,16.28135414887627
856,4,3867.582150126869
857,3,3295.0235320724637
858,0,70.84152231217911
859,1,1944.8778542615792
860,0,16.08402537474174
861,0,69.32574105202727
862,1,3122.3806872205846
863,1,2158.7153386735768
864,2,1747.4111699886803
865,1,2464.461226234207
866,0,54.39097188926062
867,0,188.9709082333443
868,0,291.2998697241219
869,0,406.314255140841
870,1,4649.727978043906
871,0,66.43598630670839
872,0,12.961269656295737
873,0,403.9879502161352
874,0,355.0486920067107
875,3,4730.9723052948775
876,0,64.37436647167787
877,0,496.7535829257543
878,4,991.614598445038
879,0,233.911457973302
880,3,4100.216301694385
881,0,278.2651345329233
882,5,168.89062807151188
883,0,451.3623068495227
884,3,709.2823068334914
885,0,115.92651192191467
886,0,48.598191756479224
887,2,2525.6726515791997
888,1,1326.2542216714257
889,0,395.9936002587661
890,0,137.62098932371075
891,0,217.18285390027881
892,0,356.25951061760856
893,0,431.3520158157081
894,0,69.91710843211968
895,4,1643.7591808948432
896,0,387.1516172547132
897,0,89.09800911456107
898,4,4178.947944764229
899,0,46.30519242258219
900,2,3783.7887008000857
901,0,117.32936213016536
902,0,42.15948598791097
903,5,3118.655143472311
904,4,2790.3243353572016
905,2,2365.991032874314
906,0,349.1029249178769
907,3,3150.6833486407613
908,5,4899.4035428624775
909,0,44.179516564865686
910,0,492.04128182147133
911,5,4545.705010457763
912,0,80.11284607304714
913,4,4690.204144174528
914,0,324.8370791189667
915,0,375.11900597452376
916,0,76.18802363167576
917,3,3310.3239794980223
918,0,446.4081101030821
919,2,2859.7577093768623
920,4,3750.1831206180423
921,0,349.4384206969854
922,0,74.79396008412553
923,4,4030.0186223575624
924,1,4049.133839777767
925,0,339.8613914692478
926,0,264.5972949542663
927,0,58.08046219277352
928,4,4883.208923592106
929,3,4295.019209477462
930,3,1318.282909580853
931,2,4912.048643596934
932,0,188.72873685564255
933,5,542.6399929795622
934,4,472.62361638409965
935,3,4088.727155882424
936,0,122.39445418713146
937,0,95.84094869334325
938,0,306.4333994791268
939,0,238.0623187630308
940,0,315.32076134780476
941,0,438.2503729651771
942,0,475.16787951727423
943,1,4121.589898083298
944,0,495.9144455641692
945,0,57.558433241360454
946,0,495.4963406295904
947,2,2526.8230108351236
948,0,490.99462031082277
949,0,324.4818105488356
950,0,361.9888105360504
951,0,158.6856768011091
952,0,439.4635203370064
953,1,2566.9264077991334
954,3,3513.727058798198
955,4,1184.5536932726768
956,0,448.58644070056374
957,0,313.2199222643595
958,0,260.34545478812333
959,0,363.71111852228466
960,5,4026.009269496158
961,0,220.26516633975913
962,0,346.1360532323335
963,0,213.4469247197187
964,0,8.250136316867994
965,0,271.7004785682908
966,0,116.16711749303526
967,2,2329.825870540754
968,4,4125.676727793838
969,0,445.6873671364895
970,0,0.6535423004621621
971,0,427.1413850278732
972,2,3045.2707378787522
973,0,343.86457614549875
974,0,5.7363876875304864
975,0,22.37064844761455
976,5,1103.4514029422576
977,0,48.693143978763345
978,0,234.21445698358352
979,0,145.85008298701752
980,5,4401.206917665537
981,0,407.8419940055578
982,0,56.792365402125235
983,0,360.42143340874196
984,0,494.4707502466928
985,0,32.2543976726109
986,3,3412.361233225219
987,0,330.12716276138076
988,0,361.3169835957094
989,4,160.69292700041592
990,2,3553.1567193892597
991,0,19.240546201234665
992,3,1463.246213029578
993,3,3033.605123985808
994,0,329.5977418662576
995,2,4479.0034953486565
996,0,304.0321321582347
997,0,76.15861669213669
998,0,395.0867943793477
999,5,3353.244788116825
