id,income,spend
254,14065.820578353507,179.6885731206948
255,15791.577005300236,160.16241709092625
256,24040.284458273803,222.1143715735924
257,18433.77298872628,295.35251675113426
258,17995.213581507116,209.1176758126648
259,23173.590838439774,118.84974988194932
260,15347.417072707814,169.93406433492208
261,12542.743685950085,160.507015940462
262,15153.273317454808,222.55480349294942
263,17766.14320511274,207.39568615482267
264,18711.351363880247,209.1552914899463
265,14454.052873832567,245.11529037824192
266,10274.336021644733,168.03141202357213
267,18734.90817649203,255.5078818190234
268,13362.325796660467,204.39294130457375
269,19176.197585463207,209.6436365426872
270,11773.17578112769,268.0292564616373
271,10213.716735060818,141.30625501225038
272,15558.946433688268,185.98659674385453
273,16987.657271607026,116.60668861337184
274,15142.538007560375,124.89442086910424
275,14766.794059395612,117.44306849967491
276,23062.955216585367,241.76647894885835
277,20483.033499278536,168.8502032282094
278,16475.875754716668,213.13950572232747
279,16845.46869085108,187.35638927925135
280,11445.622445435085,212.2531487313088
281,18486.257317822477,159.60800684908207
282,14338.064254439818,251.0729305656892
283,11599.22306235923,94.86274929266534
284,25673.025556892924,218.34259492832857
285,14973.763709811174,280.21505301013497
286,13674.712762302179,251.26136005575376
287,13609.237401656357,179.87132022960594
288,11545.735450095079,191.56511701973852
289,13173.126658310752,255.40410170536336
290,22708.276154230494,230.97935355783795
291,13612.427962747177,205.07175425864978
292,13914.096886916319,152.75669702204968
293,14734.162729761969,276.51615058320124
294,13212.729460045615,264.1432258366892
295,16177.523526354193,287.9446832629641
296,29909.276775670016,67.7006221397308
297,12209.303107931411,183.52225070994126
298,20761.561501329074,136.10735473748238
299,12203.888618484229,155.97621458271794
300,26952.56750456101,216.97543852845376
301,14994.224361664383,301.7399182710369
302,23502.21595525237,129.99426593438363
303,10578.65600172895,84.91221228552321
304,15895.633541280386,175.4387180032858
305,19828.96791424501,170.05478048681977
306,14514.14477076594,254.59025864862744
307,16167.271370541137,201.08625982516566
308,12105.967308025905,157.01650338724252
309,16453.566689768428,233.44249157583698
310,14526.32701413436,260.4711498168899
311,18140.8880640982,227.770267449154
312,25333.737153658203,201.6193540835227
313,15743.64277982933,164.44220936924845
314,13538.319157294869,255.71497852039016
315,32603.61217311111,246.347409885791
316,12249.647492140526,137.7420154793661
317,11735.36679787166,164.06358960381397
318,17452.55305863476,182.84137745682347
319,10829.799126024256,210.92299960441403
320,15926.635392306402,181.02004022639784
321,16818.60009764763,211.96580730553745
322,23017.139803921513,202.1533737755297
323,13271.174639209477,152.39556215062325
324,14032.641526840102,167.3672856298531
325,14084.77324978093,163.47642085125406
326,16259.833862919735,183.3931555404991
327,12153.521889653539,170.80650107657533
328,22640.28540746526,162.97522561049377
329,11924.55630237531,173.56231597040357
330,13491.35357328904,275.5592539728112
331,30751.43560504037,225.91005071963534
332,21733.027361770495,167.8781599679013
333,11041.338421020953,223.32741125942715
334,14655.25245533668,256.44650006525006
335,11701.497157771559,232.04080945708168
336,16533.061034036655,203.16885619552858
337,15105.410810572968,181.38822948753477
338,13268.728357890717,231.24684235664208
339,10320.64853980082,108.5698105719733
340,13717.150714188823,145.60893664468617
341,17118.73785743345,235.97968616435844
342,13582.771114283269,216.18171505463425
343,10797.032041343522,303.471109133907
344,12306.115307903137,158.827254949312
345,14970.964673672981,202.90483336468196
346,17151.194734817265,156.64945105396257
347,11220.19869423142,212.60507950337956
348,22613.20608754007,226.50238254388086
349,21780.42590926957,201.4988905407004
350,15894.839666059272,236.87484039293702
351,15879.72507947627,197.9843011351786
352,22044.69328634741,182.52516362506165
353,10830.332219129426,211.70294532243952
354,12027.574831802716,183.70987769325035
355,23483.240058435178,120.8873574071977
356,18597.41428641752,260.27703960936367
357,14359.134726404181,133.60908956284538
358,14793.280016308187,215.3321562686984
359,16258.488644127689,173.072728275269
360,15902.121412584467,217.93339200890674
361,18552.169401789066,254.63687771444154
362,13971.990829230293,146.93901236820665
363,11395.045039139823,186.0264992625852
364,18994.021770604115,180.514573618982
365,11191.357009470054,199.58378557692677
366,10863.006909173924,176.5580947693664
367,13454.677430131365,291.3748702751185
368,16027.357931990999,194.50437961326205
369,16757.08914998087,268.67241553451566
370,11130.63344804079,269.1902687743008
371,15864.747655339528,208.18783455264872
372,17118.981779720958,199.03639564311544
373,12404.407628275416,186.6175856317309
374,12055.310524397819,197.32168064476332
375,10601.75012893239,147.8804566909037
376,23108.894356532175,214.86688473422961
377,11144.528432804429,222.84976151971614
378,12642.984535368583,172.147489336051
379,13410.303411664161,195.20702640526338
380,18941.42778697822,216.80789487063532
381,20971.12231648558,210.0907976165189
382,15562.92490113962,122.02872715458618
383,13912.646343982036,188.43475084331314
384,17350.53151309565,107.58952389501239
385,21518.561777946175,247.38036328386968
386,16903.88569269098,171.39606749546766
387,13205.002858915646,150.6641056366879
388,15606.39677538333,229.47800532156612
389,13689.527159578936,203.09094075453294
390,12769.47956938333,150.99976323606052
391,16595.210552356315,192.27157034720156
392,15344.313545573907,217.21332963525316
393,15843.436844804683,242.22619186215076
394,16249.396028882145,230.0657099408705
395,20591.773271876747,199.22464521691214
396,11496.1847243461,176.70422389151872
397,14110.491495554634,147.00855846323907
398,12143.29173321457,209.3030951198043
399,12458.925331354692,270.96929392774473
400,23879.148326296432,126.98437226280225
401,14600.348760368592,222.70360885982532
402,12574.43326356731,255.80410957029267
403,24345.552009199382,202.5690785094539
404,19260.0157468171,196.70948589607104
405,14431.332399725563,325.2966530109429
406,14606.88453204331,162.9891019894427
407,11380.947069751914,236.76860081455774
408,18021.0151073199,165.0119356894052
409,11244.039575001998,197.64430358746944
410,14573.847588041528,228.02728335855582
411,29095.769071951145,208.15393615126223
412,22999.700151076326,190.5238613697029
413,15558.728919387573,220.11260251299936
414,15980.872337127392,224.3620345065787
415,14299.992193821217,211.56421965303582
416,15134.775401042787,137.86885173772646
417,18393.30204966187,169.8563828734583
418,14031.7910013925,218.68036400308765
419,24845.456505045295,240.12668347047352
420,15525.357500442864,240.5290194130166
421,17226.723402754535,82.57937158940078
422,11691.421509024722,114.77435566574307
423,14771.108535664516,231.6656748547113
424,11067.265431384982,120.18193785793268
425,15058.19680392051,248.07683136239373
426,16267.566100142549,249.09946344162734
427,18768.263888998426,140.40619548451454
428,12576.173900931686,238.78490902616764
429,19410.79460635475,198.99848605882977
430,17606.722558241014,237.09364514498913
431,22630.08559195323,259.3714887126848
432,15605.488218161923,221.77794619903597
433,14243.897580996227,171.7800558509322
434,15323.883060658367,222.53062752631922
435,14839.30707517551,200.9044696103217
436,10822.810654571305,189.7833534930764
437,11022.141543425072,351.3141392402729
438,19381.450847609634,235.5994239418859
439,17272.65560140407,139.17949037138092
440,23870.357215413584,223.08305639407996
441,12662.387579362528,240.78455916309093
442,15223.66561795961,208.64262849957169
443,19109.416111851457,145.5765685733985
444,21801.94634717214,134.69123437253813
445,15636.646983601131,207.501167976607
446,17988.373565159818,137.91611826517956
447,11729.454002506644,257.04890901153635
448,20300.17638809597,265.8699061349381
449,12872.645789020551,163.1897386869305
450,12196.903771699648,149.0443347271774
451,16565.792626732517,265.48201649669045
452,12462.967805653736,217.91172423094804
453,15491.549822787678,169.651340925221
454,14800.838522478785,234.57913795479078
455,11682.785680888024,120.66289632767786
456,14579.82289851443,183.77284685058348
457,17266.795462643524,216.92321182635717
458,16542.483366762932,227.47585912158377
459,16034.29933841425,211.4933181388426
460,14723.720540254539,244.38414596292745
461,15244.201827012028,93.88716342931059
462,14504.77212334246,188.936727952988
463,26564.644826891927,199.37609098228307
464,16720.245055120442,240.70853045900063
465,17730.362189012718,176.71638415975644
466,15594.24042413384,210.5237408451705
467,13095.3099545752,268.7536409987442
468,18561.123312871565,200.11708145967856
469,12897.22342435275,191.14066220906017
470,12713.55639287529,206.64528611130766
471,12597.60078461996,156.7350943608186
472,22771.352443194213,205.15846259041504
473,13595.37402191074,197.80761894459116
474,20047.504805292585,124.89045415575825
475,21048.917702005645,120.59396383131876
476,13120.587068254707,166.0025982231949
477,14281.8864779783,177.8766416213561
478,24641.44187689314,149.79872793202253
479,18704.611361380674,272.5491997558879
480,24795.421142530668,201.7840680855067
481,12238.772329342142,177.6876253593161
482,19645.390059690497,216.67097485367972
483,14821.097813910801,182.65405176182304
484,11180.90778090598,188.66806729708296
485,13802.749245088307,198.29583108959002
486,17100.099215101698,130.2331268973666
487,12939.98487178675,129.2374059780859
488,11806.171571610395,188.1183267797137
489,11560.010221468103,192.9813630407976
490,17312.0522025889,200.37530348319177
491,13600.734133716187,257.1150364677648
492,16593.402543843426,178.41707424695716
493,13187.808966298287,166.31639652791404
494,22200.798048859553,145.6462514360323
495,13273.473682961894,231.6367169660891
496,13032.374680762825,143.98982961334227
497,11467.349033226881,226.78132076235892
498,16982.622814419698,322.23799666104514
499,17803.921633704675,200.17882575973087
500,16152.955945884887,195.33700456711497
501,22522.8639263278,203.86840413957054
502,15306.195164449706,164.5282682458266
503,10787.34202950444,235.74106981794142
504,22738.707884619627,230.84949199092142
505,13323.532404250444,296.0815090712189
506,20796.67014118302,168.2176343576915
507,12711.131274714977,261.0266914458181
508,24827.7781007759,150.97973328507754
509,12867.121894800523,276.3549504622021
510,13144.194243375077,121.04767361334548
511,13853.522338011515,223.70070485752558
512,21390.937003061474,273.21257781692054
513,14474.646189280875,206.65165516204996
514,19937.7227810415,173.69769085455198
515,21810.665860242505,283.50433041026014
516,27780.144539492947,104.23980592452405
517,15074.048702855733,212.37773890925666
518,16059.463957053296,229.63544128452497
519,15220.067587367876,284.15436001957704
520,16086.23702224137,208.63161815098462
521,18591.879636354315,177.83634387409091
522,22098.306872738158,177.46289876623064
523,25461.643996467294,177.99891729357682
524,27019.293654719037,173.877250464657
525,12513.345246866382,92.79933342931008
526,20245.972158092325,166.42628141507305
527,11769.428830581015,132.6608361250254
528,12322.542521236868,197.51368600721491
529,19780.99682835346,206.9417788210579
530,13484.54512926288,194.98261726791327
531,12904.633114961984,164.6820748292088
532,14296.700834317959,203.1875773000996
533,14658.311047808682,246.54453828771756
534,17233.585491093087,209.7407317530588
535,12523.764505358628,122.77336628788123
536,19146.937843244898,250.6063939694079
537,11686.819312026972,139.06818003822727
538,12800.121116202261,196.93298077103753
539,11450.629340345886,258.88179244164223
540,15240.26389657848,342.29693179100536
541,13802.911803290925,191.14550400431375
542,17873.822727289324,140.24526883570113
543,12513.43661154549,260.0783500128201
544,16226.807035279304,249.73697579129697
545,13990.69843890626,200.62831828457064
546,12203.453063626019,208.11532232495327
547,12257.505023302365,194.01490617555794
548,13485.225923575765,226.5459615839177
549,37405.95577848933,272.0858109926976
550,12605.620455688608,247.08577351442534
551,20960.75965533825,192.36745150212596
552,14446.527869474874,160.0310970243143
553,17198.557093489315,284.40743426068525
554,20428.454189796943,299.94208919075385
555,10612.288735373602,208.93017648743842
556,27242.877319719704,235.73763730346116
557,14064.641811999356,243.5088725530101
558,14926.064313250383,209.49805866045403
559,13698.80383571343,197.14005491793228
560,21864.30023616108,222.6146791193381
561,13244.43663187848,119.80906884462186
562,17827.144955286585,136.20660649768286
563,14114.946094432775,144.65203727436864
564,17941.04164394581,233.73346244359846
565,11094.333148697207,199.9039339291435
566,12207.844508961305,282.7765967625269
567,11128.552688027752,212.54080959402887
568,13687.646910424477,217.661865981187
569,11854.430584119604,197.04478855559677
570,12685.25603798404,221.83015837315853
571,21948.2479101987,246.83628390345632
572,11045.378593781481,257.6092992272345
573,11180.974783388134,164.78349900165142
574,15639.648164594333,183.73528405976796
575,16786.445648427965,271.01896131008607
576,11451.136218539932,211.31354681380293
577,14813.177193183343,242.28239423278774
578,15177.929285266002,235.946784989136
579,13046.21246773822,256.8238685556313
580,23159.38679187753,222.5603550203108
581,10295.239376847325,193.04684767876256
582,15842.591837441396,182.30563114944744
583,13658.976040422715,180.88473882522783
584,14394.790052879753,184.79238701678673
585,20681.651100111867,239.9728549766615
586,17495.862839829726,187.567791046372
587,16264.269040515153,284.5858660883149
588,11732.730655465406,221.44191928165702
589,19513.200286467,147.63122845621717
590,12892.639838740497,125.52808392444916
591,17980.373519683602,218.22531755937987
592,14565.528377696415,192.99147840889395
593,13197.164268149629,188.32891144774473
594,24325.55979578474,218.90484503630282
595,13342.112673013242,160.44037686313982
596,15979.658197922634,278.2731375447503
597,12640.977975590256,214.87816686463725
598,13121.374420535836,218.1806938667346
599,15749.337698027215,106.94123734691078
600,25064.573932783867,135.0550199414111
601,18168.976257522012,241.32698416136594
602,15014.629578351924,280.47708066361685
603,15671.75055811703,280.98335840816264
604,10628.629078169886,71.81717019997211
605,14293.110046740303,318.93712360620094
606,14576.076018118332,90.63862292637674
607,13438.694991207303,169.92762476602562
608,11637.635084789148,201.33245063193738
609,13278.15064331894,81.93708349436231
610,12978.41748560548,202.1682969359785
611,14919.092804049378,335.96605904791295
612,15937.943645968999,223.58130572968986
613,14206.790995709473,249.77080470325643
614,14442.941918118424,200.3027597773774
615,13039.13058189076,110.72208521915431
616,12035.133770167804,130.5166606822313
617,14464.364090959456,70.34193783396367
618,19657.891219191522,225.19509397590764
619,11346.53014410267,235.22889972561092
620,18138.313526156304,178.79166072249745
621,34690.2457748274,220.5595718051539
622,19088.419214005986,171.69604364043806
623,21582.726316769047,175.0793911543142
624,17106.54097536596,157.62519999300162
625,13206.778024653473,159.37413996526632
626,11572.038543558205,174.09833916585708
627,14397.600664008613,220.517206474641
628,16900.30863555906,215.24171185150914
629,13749.08215270584,185.0523825658385
630,22386.040036423667,135.7453157853697
631,18681.086267954703,274.3465093532608
632,24964.568966588602,242.80271451270227
633,12512.221001137363,248.2930556661349
634,11985.672100524906,197.89305311178927
635,12783.640846438502,109.94253651112194
636,15529.689077424131,219.27745648256501
637,16480.867806381048,184.59073383685103
638,16863.079062644625,192.62885539336162
639,30124.11109378861,207.7973403121326
640,19087.004221832707,249.39796418178537
641,14639.734220051438,225.26190108627816
642,15330.031316170212,219.57549078486568
643,15235.178303504086,200.43039884990998
644,18774.304537932832,197.78925911025192
645,13247.573765292827,199.2925722186232
646,12862.103603508142,199.10308616743868
647,19347.705733756153,238.2992969937133
648,13550.3200479294,220.91552508299114
649,15014.488333504974,257.3244717499142
650,15551.26892150507,191.88094591245977
651,25218.11419791198,361.41079374554283
652,10472.682255766837,202.53418961887127
653,22718.68966692319,187.26505673321412
654,18489.245012285985,177.29674720189377
655,16465.447568524873,189.21043104670423
656,14423.163804247488,196.25969424062373
657,11320.377505720411,206.8672401265428
658,19531.20859412445,224.62678118716556
659,17788.787389568803,204.63213835843806
660,13623.903046294778,213.50643889173176
661,17417.189941247794,261.56687777609227
662,12843.040537830897,221.20797674115335
663,14978.23477950266,215.49384778681735
664,15283.714365494738,134.2860783873382
665,28502.941773977574,213.5556535209297
666,11181.025634871707,204.86495482550578
667,12162.45378016086,284.6464675571031
668,13666.937274707025,202.8369572675021
669,13464.427701157001,266.4967091925616
670,16997.9927434497,243.06930498357514
671,11963.117734896547,292.86824586652284
672,22236.73848347697,233.126396976307
673,16129.120616510456,236.31410398750245
674,17867.8159589581,193.25768450545067
675,15597.018972007603,235.40561347747825
676,10293.455655341395,136.12232283081448
677,14951.880324034615,165.55355503109658
678,16525.180528034303,147.8432731433767
679,11415.333307467883,211.18722494851568
680,14035.792448999164,218.70709215540774
681,18325.95572332734,111.3730169234955
682,16538.84418867722,218.48735453739855
683,15962.995447707328,196.74103105080394
684,15710.502379781577,132.9131964182168
685,16763.86828710496,159.98845763999992
686,12655.23966754614,262.7486103544219
687,13070.773339332916,278.12161765761124
688,10306.769351667408,215.10808395562768
689,13742.463544501363,249.49188600083318
690,10447.043397920426,236.97801506396655
691,16672.124214457846,178.9371893341312
692,14161.055296867793,176.4993749420835
693,12945.152698388074,275.16485964841866
694,15982.30970561297,144.64126995091806
695,16571.812847651145,154.3413931689668
696,12612.698071185087,191.38795556501196
697,16306.568746451707,253.07354111030872
698,21383.057644178098,119.82281391854907
699,12600.096193997175,125.00782378702924
700,15719.921532211605,128.8296280365285
701,27866.15255605863,151.28525849208452
702,15015.713172485923,230.0788205863276
703,14887.261426783043,265.37276211839
704,15487.894500883434,79.47452540329326
705,17939.88879348773,318.56456815628684
706,10770.69044278566,221.32956929931433
707,20237.9941332647,45.880071585639826
708,18270.94286623203,117.71262815386375
709,13864.396493100428,218.3842968829769
710,15417.046837522788,226.7844789176521
711,14063.878571120835,129.05192905314607
712,18827.625810618196,199.5343565191803
713,13640.627160606527,228.39634084845085
714,15534.389244672788,207.66024834277826
715,26202.573129148946,255.46660490411014
716,16201.338309507506,181.24644150889617
717,19627.43991915256,271.08714573190906
718,28289.08564580221,163.05868854959851
719,13950.667475638369,181.21893993672626
720,13248.868674583136,221.83787496218505
721,13881.701845356616,100.32801449701027
722,13887.263271698777,142.5258538678207
723,15912.316806311368,93.15158046528526
724,21731.623867723058,185.69756053009837
725,17186.335342806236,186.97397170634355
726,20159.05650209737,301.6964467429209
727,15659.688881370474,199.70314911011167
728,20654.02288705104,171.25118455822985
729,15238.340893095066,203.49977925257218
730,12833.870950358047,167.02232092627676
731,15604.76904378526,178.51207964603498
732,14707.452111636083,244.83468665471418
733,10856.073160974207,187.8854607063041
734,18737.45492653683,150.55884672543905
735,22430.88002061177,256.0203864322935
736,13630.327220385112,236.74734109663655
737,10798.55653058186,217.92636409816402
738,11713.42850064468,216.83073079885816
739,12862.99351741293,185.6098999161053
740,17318.99041656988,216.48310992980902
741,27689.381471939625,219.88588419421558
742,16366.601191550984,159.88620595894952
743,15900.690943588,210.57570203960142
744,15372.95261798631,239.84010827642035
745,11333.784328738953,147.49518251949507
746,12060.940379569882,239.1143373796505
747,14955.868191391424,170.2861661024047
748,15410.002833224904,335.1042965197383
749,17091.207015933825,181.4413305703659
750,23731.556683392075,241.86296373400302
751,14672.891995147034,230.25770723013426
752,16189.732589389869,233.41789090455637
753,10912.157775859869,190.4473024266047
754,12562.720145509555,189.7343820229937
755,16374.418120854536,191.734282760229
756,11333.600036902408,219.9411699599043
757,13251.9451785442,221.63313746435608
758,17825.650023840743,312.7901331942793
759,14355.484214469972,267.5506548530265
760,10433.039189134754,221.33726750783137
761,12985.733537699023,118.67650662079161
762,12512.34647366351,196.0019882185115
763,16125.677074494977,240.6464267120247
764,20788.425062439514,193.8017721648123
765,13380.146422998465,227.00177706405796
766,18780.60022923487,195.75221772993405
767,12095.181429902375,279.8084931025168
768,17270.439065021947,101.19308566146367
769,10387.150386517875,174.0186786719686
770,19008.350278715512,248.41439467049332
771,14450.601318753792,198.5081255254699
772,12916.257973909054,222.521541354735
773,16866.322290771328,78.89557408103323
774,28805.83382164862,186.9200197542167
775,11221.513199510304,237.150157480085
776,22407.463473010426,208.2840561367723
777,12538.73953866537,121.56226633240894
