id,date,sent_coupon,clicked_coupon,used_coupon,value
49,2009-03-24 12:05:48,True,False,False,32.82414193521218
50,2009-03-15 06:49:46,True,False,False,92.93815242078783
51,2009-03-21 20:24:34,True,False,False,26.891017619480063
52,2009-03-26 05:16:19,True,False,False,53.65227485171607
53,2009-03-18 01:37:51,True,False,False,18.05458915532333
54,2009-03-07 16:46:16,False,False,False,12.250558720518923
55,2009-03-03 10:13:17,False,False,False,70.65454035131543
56,2009-03-16 05:25:41,True,False,False,47.97628025656858
57,2009-03-28 00:38:45,False,False,False,45.7202894148091
58,2009-03-25 19:14:50,True,False,False,86.09333912889923
59,2009-03-10 04:22:09,False,False,False,4.303552802727495
60,2009-03-03 17:45:17,False,False,False,41.86173413403896
61,2009-03-27 05:40:23,True,False,False,0.7242516261332432
62,2009-03-29 22:34:16,True,False,False,33.8661189222715
63,2009-03-28 22:20:39,True,False,False,34.79272379858247
64,2009-03-28 03:03:47,True,False,False,44.45454927306981
65,2009-03-03 11:04:58,False,False,False,73.29209819663815
66,2009-03-02 20:08:43,False,False,False,22.94125557497878
67,2009-03-09 04:47:46,False,False,False,89.92323831513258
68,2009-03-13 08:49:37,True,True,False,26.25429057961921
69,2009-03-29 11:09:06,True,True,False,10.659748039751548
70,2009-03-21 15:44:39,True,False,False,76.54872124271975
71,2009-03-20 16:39:41,True,False,False,67.14642970352502
72,2009-03-05 03:36:02,False,False,False,68.54690394812039
73,2009-03-26 03:41:22,False,False,False,17.253615373035093
74,2009-03-18 17:26:21,True,False,False,39.143851989508825
75,2009-03-08 06:22:29,False,False,False,88.88001188387814
76,2009-03-23 02:51:10,True,False,False,49.9748491041642
77,2009-03-23 12:52:09,True,False,False,0.6566446244799962
78,2009-03-03 13:20:15,False,False,False,35.36976717065118
79,2009-03-08 14:12:02,False,False,False,1.1735626784010966
80,2009-03-23 09:47:02,True,False,False,25.817458765643096
81,2009-03-11 01:08:40,True,False,False,14.616631179006534
82,2009-03-28 00:11:47,True,False,False,77.71555984346008
83,2009-03-02 09:48:07,False,False,False,36.73592510424633
84,2009-03-06 03:23:54,False,False,False,85.8728519356194
85,2009-03-11 23:48:17,True,False,False,12.334878356933954
86,2009-03-14 04:38:05,False,False,False,51.61557128624204
87,2009-03-18 05:18:49,True,False,False,96.52353517510971
88,2009-03-25 01:35:38,True,False,False,66.84115657361033
89,2009-03-23 17:18:18,True,False,False,94.59528636737382
90,2009-03-25 15:04:23,True,False,False,43.66701909091687
91,2009-03-30 03:00:49,False,False,False,79.12173709185862
92,2009-03-22 00:55:12,True,False,False,81.40202070951842
93,2009-03-05 21:38:53,False,False,False,81.13399436085629
94,2009-03-04 17:14:37,False,False,False,0.3733806943931217
95,2009-03-02 12:22:33,False,False,False,35.46119537274267
96,2009-03-02 17:42:40,False,False,False,77.02110958091627
97,2009-03-06 15:55:32,False,False,False,54.176591708454424
98,2009-03-11 00:15:07,True,False,False,20.667564855785713
99,2009-03-04 11:02:53,False,False,False,16.372434674220436
100,2009-03-16 14:48:07,True,True,True,126.62465610473234
101,2009-03-11 01:27:13,True,False,True,18.693242727594715
102,2009-03-06 07:26:31,False,False,False,62.028801799142165
103,2009-03-31 04:52:39,True,False,False,54.32760763255546
104,2009-03-22 00:11:40,True,True,False,54.7069435511012
105,2009-03-01 19:00:40,False,False,False,97.20888399765103
106,2009-03-15 03:50:32,True,False,False,57.95955391096446
107,2009-03-24 08:35:11,True,True,False,56.43074129737376
108,2009-03-27 12:52:31,False,False,False,54.59132615942692
109,2009-03-26 18:37:27,True,False,False,45.372385230549995
110,2009-03-10 10:07:08,False,False,False,94.42127982810207
111,2009-03-07 15:16:23,False,False,False,37.02018184101868
112,2009-03-08 01:14:50,False,False,False,56.06734284507217
113,2009-03-12 23:29:21,True,False,False,73.32184375864202
114,2009-03-28 05:50:13,True,False,False,79.06340562935266
115,2009-03-26 07:08:10,False,True,False,85.01658378535957
116,2009-03-21 11:21:11,True,False,False,31.732231696319246
117,2009-03-24 09:22:07,False,False,False,34.68516474697056
118,2009-03-06 15:01:26,False,False,False,57.60243269689545
119,2009-03-26 14:47:06,True,False,False,64.73959438692451
120,2009-03-23 00:33:57,True,False,False,71.11361755465275
121,2009-03-07 23:36:22,False,False,False,92.23248487865878
122,2009-03-06 10:44:58,False,False,False,52.66371798674262
123,2009-03-18 15:20:58,True,False,False,58.22308864428184
124,2009-03-06 15:50:32,False,False,False,1.6096428672717211
125,2009-03-01 13:09:20,False,False,False,37.07354308346771
126,2009-03-21 14:28:49,True,False,False,96.72130985552229
127,2009-03-17 22:56:17,True,False,False,10.51102864750425
128,2009-03-17 16:17:38,True,False,False,76.39145972088407
129,2009-03-15 17:41:11,True,False,False,41.5644482582014
130,2009-03-22 00:21:09,False,False,False,72.98753100880504
131,2009-03-07 11:20:27,False,False,False,69.82593976134152
132,2009-03-16 15:08:10,False,False,False,69.25796668071666
133,2009-03-17 01:37:49,False,False,False,56.36548950084166
134,2009-03-26 14:36:03,True,False,False,77.87705653526835
135,2009-03-09 22:17:15,False,False,False,83.93266205730919
136,2009-03-24 07:35:02,False,True,False,89.64305481079666
137,2009-03-08 21:53:59,False,False,False,45.4398973687588
138,2009-03-10 20:00:38,False,False,False,79.07288276892896
139,2009-03-18 15:27:29,True,False,False,17.107869231383788
140,2009-03-17 05:56:58,True,False,False,15.242731037564972
141,2009-03-11 12:20:11,False,False,False,47.56247870902873
142,2009-03-10 10:44:49,False,False,False,76.18711123401613
143,2009-03-16 13:02:19,True,False,False,92.06359949791202
144,2009-03-10 00:44:30,False,False,False,13.888392880652567
145,2009-03-02 05:29:16,False,False,False,79.19622263616675
146,2009-03-01 19:44:19,False,False,False,57.52988402268788
147,2009-03-16 21:04:20,True,False,False,92.25666270630805
148,2009-03-30 19:51:27,True,False,False,18.481093071643585
149,2009-03-11 05:59:15,False,False,False,57.90241001009496
150,2009-03-19 03:58:20,True,False,False,14.86018450167128
151,2009-03-27 13:59:23,True,False,False,64.34504354513493
152,2009-03-30 12:32:56,True,False,False,86.39292615109471
153,2009-03-06 10:01:29,False,False,False,9.583390276895543
154,2009-03-09 20:28:05,False,False,False,82.14159766133271
155,2009-03-12 23:45:22,False,False,False,10.31080313385122
156,2009-03-08 18:07:05,False,False,False,87.37527531943327
157,2009-03-19 02:26:42,False,False,False,28.553998267527504
158,2009-03-19 01:01:45,True,False,False,22.489450636858642
159,2009-03-10 08:58:50,False,False,False,97.69853942682298
160,2009-03-15 17:51:33,True,False,False,5.861789852420385
161,2009-03-01 07:46:30,False,False,False,39.207317619215665
162,2009-03-30 14:22:00,True,False,False,27.259201811655977
163,2009-03-20 19:11:19,True,False,False,89.45484547782043
164,2009-03-07 05:47:36,False,False,False,8.713256141053826
165,2009-03-07 10:01:06,False,False,False,32.07581203250688
166,2009-03-06 20:04:55,False,False,False,99.95139851972928
167,2009-03-07 12:41:04,False,False,False,57.794446991446065
168,2009-03-23 22:48:18,True,False,False,73.35972277042096
169,2009-03-28 19:29:10,True,False,False,79.17944254022693
170,2009-03-17 04:15:14,True,False,False,96.07785948331859
171,2009-03-13 08:43:03,True,False,False,81.59541776074943
172,2009-03-15 03:32:46,True,False,False,85.21065106100721
173,2009-03-02 16:33:59,False,False,False,5.293417757467833
174,2009-03-08 03:49:56,False,False,False,73.91649333671523
175,2009-03-13 14:26:07,True,False,False,43.04225447482665
176,2009-03-06 17:56:12,False,False,False,30.20422282035279
177,2009-03-17 02:52:17,True,True,False,92.72442925253776
178,2009-03-17 21:45:02,True,False,False,87.88753931315398
179,2009-03-28 04:48:22,True,False,False,22.210549099703403
180,2009-03-30 05:23:48,True,False,False,56.487669267007625
181,2009-03-30 15:40:41,True,False,False,81.60174790049986
182,2009-03-19 23:11:57,True,False,False,70.30214000068736
183,2009-03-26 08:50:35,True,True,False,46.14159972666747
184,2009-03-27 08:33:03,True,False,False,10.029361826711625
185,2009-03-20 04:30:43,True,False,False,80.35931201732635
186,2009-03-24 18:02:57,True,False,False,54.40522670950744
187,2009-03-18 16:54:40,True,False,False,21.02484745555424
188,2009-03-07 23:42:31,False,False,False,12.744898048274989
189,2009-03-10 21:25:20,False,False,False,85.17461948856294
190,2009-03-29 03:39:10,True,False,False,74.13674917358101
191,2009-03-22 19:39:32,True,False,False,84.86947323740873
192,2009-03-10 18:08:01,False,False,False,54.649006600065185
193,2009-03-10 06:10:56,False,False,False,10.059896984195294
194,2009-03-01 13:05:47,False,False,False,11.327368855701291
195,2009-03-22 23:45:59,True,False,False,15.492864671357442
196,2009-03-19 18:14:36,False,False,False,77.62115209190506
197,2009-03-27 19:51:17,False,False,False,42.59294761879177
198,2009-03-02 08:41:26,False,False,False,67.18954876661802
199,2009-03-07 13:27:25,False,False,False,68.41485270410249
200,2009-03-03 19:39:23,False,False,False,36.97818417555385
201,2009-03-30 12:32:46,True,False,False,86.62780573475264
202,2009-03-08 23:12:16,False,False,False,97.18775881115887
203,2009-03-14 19:15:44,False,False,False,15.336621395847283
204,2009-03-14 16:35:21,False,False,False,79.29406082517065
205,2009-03-13 23:56:39,True,False,False,77.08871649950055
206,2009-03-13 02:04:15,True,False,False,43.68739174256857
207,2009-03-27 08:18:25,True,False,False,23.41181435869779
208,2009-03-08 18:41:35,False,False,False,67.487696516453
209,2009-03-03 23:09:09,False,False,False,7.7958416809355
210,2009-03-30 18:26:09,True,False,False,68.97576547477331
211,2009-03-18 10:10:01,True,False,False,24.16865728950277
212,2009-03-31 16:35:34,True,False,False,98.72039526087937
213,2009-03-30 02:41:59,True,False,False,12.950220797719748
214,2009-03-11 10:29:44,True,False,False,0.9928585243252463
215,2009-03-31 02:07:48,True,False,False,39.3772129333419
216,2009-03-18 06:12:41,True,False,False,39.88071771963364
217,2009-03-26 20:56:22,True,False,False,14.97505342645451
218,2009-03-10 00:59:47,False,False,False,9.778423074978072
219,2009-03-21 12:12:19,True,False,False,23.42903114992184
220,2009-03-16 23:40:25,True,False,False,86.9570580745671
221,2009-03-01 09:26:19,False,False,False,69.38059130121837
222,2009-03-26 09:36:59,False,False,False,73.63191949593605
223,2009-03-07 06:18:18,False,False,False,7.608179425432759
224,2009-03-13 18:48:52,False,False,False,12.485672660752812
225,2009-03-13 17:16:04,True,False,False,12.386559847611567
226,2009-03-15 10:27:22,True,False,False,28.30422173198668
227,2009-03-10 06:19:18,False,False,False,92.66094756148341
228,2009-03-08 13:20:01,False,False,False,55.05227695596637
229,2009-03-05 07:01:17,False,False,False,46.97363146636455
230,2009-03-20 14:50:36,True,False,False,25.978208204192953
231,2009-03-09 22:03:39,False,False,False,66.94367303340934
232,2009-03-05 01:03:21,False,False,False,40.119474699297854
233,2009-03-29 19:33:54,False,False,False,6.849029371404136
234,2009-03-21 05:26:33,True,False,False,61.6455753506985
235,2009-03-05 07:43:51,False,False,False,57.524932190793585
236,2009-03-07 21:30:18,False,False,False,48.769030781185954
237,2009-03-12 17:25:45,True,False,False,62.17904108330292
238,2009-03-30 00:45:11,True,False,False,42.834060278449556
239,2009-03-27 22:08:13,False,False,False,90.29136345668311
240,2009-03-28 19:55:33,True,False,False,39.237583683434295
241,2009-03-19 21:48:45,True,False,False,21.98517334911062
242,2009-03-01 05:25:06,False,False,False,99.34739540117839
243,2009-03-20 08:33:24,True,False,False,35.82973006245147
244,2009-03-10 20:44:00,False,False,False,22.570300729670734
245,2009-03-05 03:01:58,False,False,False,17.804105737251973
246,2009-03-22 10:43:46,True,False,False,72.71834891842808
247,2009-03-12 07:27:43,True,False,False,46.24911979439891
248,2009-03-14 04:43:33,True,False,False,70.32652009712984
249,2009-03-03 00:30:28,False,False,False,56.64415879165254
250,2009-03-12 16:30:34,True,False,False,23.60433000062503
251,2009-03-24 01:54:10,True,False,False,66.64497747202158
252,2009-03-29 16:26:11,False,False,False,62.89262392727719
253,2009-03-30 18:44:19,True,False,False,33.30261409527245
254,2009-03-23 22:12:47,True,False,False,46.67176456736599
255,2009-03-12 04:55:46,False,False,False,44.42274224511824
256,2009-03-04 15:33:07,False,False,False,67.41798454652327
257,2009-03-29 15:37:58,True,False,False,24.151634418981484
258,2009-03-29 12:29:51,True,False,False,66.95627946320684
259,2009-03-29 06:57:27,True,False,False,30.177238817401907
260,2009-03-22 07:47:05,True,True,False,97.78876737161129
261,2009-03-09 00:26:02,False,False,False,23.211229929601163
262,2009-03-22 11:12:12,True,False,False,16.905239899198243
263,2009-03-24 18:26:28,True,False,False,35.133210324161446
264,2009-03-18 08:23:56,True,False,False,69.23977383057941
265,2009-03-17 01:15:38,True,False,False,33.08764313332061
266,2009-03-14 18:19:40,True,False,False,64.44698327757628
267,2009-03-18 21:26:27,True,True,False,35.3865219389085
268,2009-03-30 17:57:03,True,False,False,33.86500659042634
269,2009-03-26 16:16:52,True,False,False,14.103985979711286
270,2009-03-17 06:11:38,True,True,False,43.041423187907704
271,2009-03-20 04:17:52,True,False,False,39.25081482391215
272,2009-03-19 00:36:40,True,False,False,74.94753521229703
273,2009-03-22 10:41:12,True,False,False,52.74346843866113
274,2009-03-25 14:47:47,False,False,False,67.9138694207071
275,2009-03-07 02:54:47,False,False,False,65.03792583813951
276,2009-03-11 09:21:39,True,False,False,70.19202782850081
277,2009-03-04 08:35:01,False,False,False,78.8454245608028
278,2009-03-07 17:27:48,False,False,False,81.15305118607023
279,2009-03-08 11:12:41,False,False,False,70.30171162913328
280,2009-03-30 14:44:21,True,True,False,69.76914823690988
281,2009-03-11 21:05:58,True,False,False,31.02328895522326
282,2009-03-18 20:52:31,True,False,False,96.8906549627992
283,2009-03-12 07:52:30,False,False,False,28.26699777159244
284,2009-03-03 22:19:46,False,False,False,52.54748215456
285,2009-03-25 02:30:46,False,False,False,7.1783607268725795
286,2009-03-14 22:23:12,False,False,False,13.56402487724636
287,2009-03-28 20:09:25,True,False,False,86.63075558453721
288,2009-03-09 12:45:59,False,False,False,31.355863526794646
289,2009-03-29 13:16:47,True,False,False,3.1818510786209786
290,2009-03-08 16:01:39,False,False,False,96.57159462185095
291,2009-03-26 22:24:27,False,False,False,91.46466260147534
292,2009-03-14 16:43:47,True,False,False,54.698353329810026
293,2009-03-08 08:28:44,False,False,False,72.03464292208103
294,2009-03-17 22:07:47,True,False,False,85.9293781700373
295,2009-03-15 09:32:52,True,False,False,21.440100574444052
296,2009-03-01 15:03:23,False,False,False,15.4526781840572
297,2009-03-20 02:53:07,True,False,False,21.132227084961862
298,2009-03-03 11:12:36,False,False,False,64.52203482656614
299,2009-03-16 02:41:37,False,False,False,51.371162589831044
300,2009-03-13 03:58:13,True,False,False,7.168439818614769
301,2009-03-01 19:33:41,False,False,False,86.16382667158302
302,2009-03-22 02:47:19,False,False,False,28.284567559028684
303,2009-03-21 15:32:39,True,False,False,15.755326161953642
304,2009-03-25 07:10:37,True,False,False,77.07880907385615
305,2009-03-24 15:59:24,False,True,False,2.810828868218218
306,2009-03-08 20:49:43,False,False,False,89.73514524230774
307,2009-03-26 16:46:34,True,True,False,31.373161580010635
308,2009-03-01 22:29:03,False,False,False,77.38390417663514
309,2009-03-04 13:46:32,False,False,False,41.926057137349204
310,2009-03-05 02:46:17,False,False,False,69.40118504430305
311,2009-03-06 03:06:44,False,False,False,46.81240455281209
312,2009-03-17 08:31:17,True,False,False,40.42590927422051
313,2009-03-05 09:17:29,False,False,False,88.97426701390222
314,2009-03-20 20:19:05,True,False,False,62.23128099316446
315,2009-03-23 11:44:06,True,False,False,54.599442401144046
316,2009-03-26 05:09:23,True,False,False,19.856661806272935
317,2009-03-20 13:25:22,False,False,False,82.80302039560237
318,2009-03-21 03:00:51,True,False,False,29.662005538040013
319,2009-03-06 19:58:33,False,False,False,92.17231403694021
320,2009-03-14 14:01:37,True,False,False,75.49141691359281
321,2009-03-17 13:37:24,True,False,False,6.934480235494944
322,2009-03-18 00:40:50,True,False,False,51.86382258192709
323,2009-03-02 15:51:14,False,False,False,91.5209857837001
324,2009-03-16 18:00:33,False,False,False,17.910329039120263
325,2009-03-20 02:41:38,True,False,False,11.560421481088934
326,2009-03-22 14:43:11,True,False,False,92.7131658552226
327,2009-03-04 20:48:30,False,False,False,32.52323282453159
328,2009-03-01 06:20:09,False,False,False,36.866164213099005
329,2009-03-15 20:45:32,True,False,False,53.572074017169015
330,2009-03-07 19:01:35,False,False,False,3.1620903744142836
331,2009-03-04 06:54:56,False,False,False,39.589102795660125
332,2009-03-28 07:41:01,True,False,False,79.74212086366643
333,2009-03-27 14:16:07,False,False,False,58.208808283459526
334,2009-03-21 05:14:03,True,False,False,99.95053629866096
335,2009-03-06 10:13:09,False,False,False,0.03419203778973756
336,2009-03-27 11:34:46,True,False,False,25.826677975711043
337,2009-03-30 03:48:33,True,False,False,72.24866970971627
338,2009-03-07 19:09:57,False,False,False,22.40966519944072
339,2009-03-30 07:49:38,True,False,False,7.198754597406065
340,2009-03-10 21:26:24,False,False,False,66.35979397674798
341,2009-03-27 09:26:07,True,False,False,23.58775461982595
342,2009-03-27 09:44:12,True,False,False,75.48425317299771
343,2009-03-05 00:42:37,False,False,False,85.64971388376583
344,2009-03-22 02:54:46,False,False,False,30.45712078235362
345,2009-03-06 18:01:49,False,False,False,19.998125614818818
346,2009-03-17 05:28:39,False,False,False,23.67979018797569
347,2009-03-13 11:47:22,True,False,False,51.571819505832536
348,2009-03-04 19:33:33,False,False,False,8.313183027356597
349,2009-03-31 11:08:32,True,False,False,13.622504950483428
350,2009-03-08 04:25:53,False,False,False,52.27175343910875
351,2009-03-17 18:59:34,False,False,False,25.06647482567521
352,2009-03-04 13:01:01,False,False,False,39.84166727808416
353,2009-03-23 01:08:24,True,False,False,32.70583457999612
354,2009-03-06 04:15:42,False,False,False,68.94910445276126
355,2009-03-20 05:54:54,True,False,False,8.302462330430693
356,2009-03-27 16:16:53,False,False,False,63.18063926613851
357,2009-03-17 10:25:14,True,False,False,20.095183236357162
358,2009-03-09 20:06:30,False,False,False,41.90356802462627
359,2009-03-01 21:26:44,False,False,False,87.28333777816566
360,2009-03-25 00:51:04,False,False,False,80.33897533325138
361,2009-03-13 04:23:03,False,False,False,0.8385041870585308
362,2009-03-16 08:24:25,False,False,False,89.07709493017929
363,2009-03-14 22:10:50,True,False,False,78.06711917007512
364,2009-03-18 14:59:43,True,False,False,89.64207574726026
365,2009-03-15 11:45:30,True,False,False,94.76550092671641
366,2009-03-16 14:18:56,True,False,False,7.092070214000346
367,2009-03-16 02:28:43,True,False,False,58.325812218618545
368,2009-03-11 21:39:46,True,True,False,56.8320741164109
369,2009-03-28 17:53:29,True,False,False,79.67872634672277
370,2009-03-22 14:28:42,True,False,False,99.90327630872908
371,2009-03-17 01:08:10,True,False,False,89.43551571208118
372,2009-03-23 14:18:53,True,False,False,52.45832735851771
373,2009-03-04 18:14:28,False,False,False,81.57377321632906
374,2009-03-12 23:15:23,True,True,False,57.86926402847269
375,2009-03-06 00:16:31,False,False,False,44.14812281843523
376,2009-03-13 20:02:41,True,False,False,10.098362921114546
377,2009-03-25 19:30:02,True,False,False,15.573223597373008
378,2009-03-02 00:19:05,False,False,False,29.947996865473424
379,2009-03-12 18:08:54,True,False,False,92.20655034261172
380,2009-03-20 13:59:19,True,False,False,26.004173183940182
381,2009-03-09 22:12:49,False,False,False,4.3422878681808825
382,2009-03-02 20:29:37,False,False,False,98.73823706642376
383,2009-03-06 20:55:07,False,False,False,4.467928763352635
384,2009-03-16 02:42:59,True,False,False,67.61600821391642
385,2009-03-07 23:03:46,False,False,False,50.40176762182801
386,2009-03-05 08:52:31,False,False,False,12.148146704765772
387,2009-03-19 08:21:47,True,False,False,64.55662624008279
388,2009-03-16 02:20:04,False,True,False,79.74806809468453
389,2009-03-12 06:36:12,True,False,False,65.44488798786394
390,2009-03-06 02:07:35,False,False,False,55.53278856234023
391,2009-03-13 21:19:05,False,False,False,33.56493466511111
392,2009-03-15 12:30:41,True,False,False,68.33299279483366
393,2009-03-28 04:33:05,True,False,False,80.67457254011758
394,2009-03-02 06:54:11,False,False,False,15.647388604928715
395,2009-03-26 07:04:58,False,True,False,35.00291046260842
396,2009-03-10 13:33:41,False,False,False,83.27237431056666
397,2009-03-05 11:58:55,False,False,False,79.13721842440712
398,2009-03-24 18:34:50,True,False,False,52.200968878775676
399,2009-03-12 18:23:42,True,True,False,0.7999580822839913
400,2009-03-23 06:28:44,True,False,False,11.594993570152957
401,2009-03-08 14:11:10,False,False,False,69.919260592774
402,2009-03-06 10:43:47,False,False,False,45.63436817216352
403,2009-03-11 01:26:56,True,False,False,80.71503070608131
404,2009-03-30 16:33:34,True,True,False,33.49643600590889
405,2009-03-30 21:05:21,True,False,False,55.40972416892552
406,2009-03-16 20:38:39,True,False,False,89.50652006023972
407,2009-03-01 08:33:10,False,False,False,97.07459562910343
408,2009-03-21 22:11:55,True,False,False,26.992121004374823
409,2009-03-30 07:30:25,True,False,False,9.419212779157194
410,2009-03-18 11:56:04,True,False,False,67.72990859006023
411,2009-03-17 12:46:30,True,True,False,20.43360682422899
412,2009-03-22 12:19:31,True,False,False,83.41495543757694
413,2009-03-02 23:10:19,False,False,False,51.14841681190695
414,2009-03-21 06:47:12,True,False,False,23.797277400392446
415,2009-03-19 06:45:16,True,False,False,51.55990997062124
416,2009-03-24 20:08:50,True,False,False,13.594750092548779
417,2009-03-01 21:08:11,False,False,False,50.294668637595954
418,2009-03-19 16:29:41,True,False,False,31.963231765432255
419,2009-03-10 01:34:53,False,False,False,95.4942720887792
420,2009-03-31 03:31:03,True,False,False,40.8797207950918
421,2009-03-28 17:46:31,True,False,False,76.06972123642919
422,2009-03-13 14:49:45,True,False,False,48.02598441228585
423,2009-03-18 15:36:23,True,False,False,49.69916476321955
424,2009-03-15 23:01:07,False,False,False,16.388472448600034
425,2009-03-20 21:02:43,True,False,False,48.354216148690185
426,2009-03-28 09:19:19,False,False,False,97.31740831573723
427,2009-03-21 17:27:01,True,False,False,81.08477560925412
428,2009-03-18 12:13:39,True,False,False,87.2417345118921
429,2009-03-14 22:01:24,False,False,False,17.637251168120628
430,2009-03-22 07:24:00,False,False,False,97.53431447637826
431,2009-03-14 10:49:54,True,False,False,55.67475656147837
432,2009-03-30 22:19:52,False,True,False,44.0260165869108
433,2009-03-11 07:23:21,True,False,False,43.41696429033054
434,2009-03-09 12:31:05,False,False,False,37.968877486860094
435,2009-03-14 06:31:51,True,False,False,28.99681178144765
436,2009-03-05 16:24:38,False,False,False,38.25068284729709
437,2009-03-28 10:00:03,True,False,False,83.52078669369885
438,2009-03-14 21:58:05,False,False,False,90.17968751581985
439,2009-03-22 01:50:22,True,False,False,22.49390173802088
440,2009-03-29 00:40:48,True,False,False,94.1672315229119
441,2009-03-02 21:35:47,False,False,False,76.27709347786327
442,2009-03-26 03:54:48,True,False,False,91.9446195668227
443,2009-03-13 01:08:39,False,False,False,2.991808537957674
444,2009-03-17 03:01:54,True,False,False,72.69843182538408
445,2009-03-19 09:12:49,True,True,False,13.778155689992577
446,2009-03-31 06:32:22,True,True,False,15.13317027730794
447,2009-03-27 10:19:34,True,False,False,8.6079983746432
448,2009-03-05 22:03:36,False,False,False,52.0086322281723
449,2009-03-20 02:22:09,True,False,False,26.087473102633886
450,2009-03-09 20:38:23,False,False,False,47.11531475056153
451,2009-03-02 18:06:06,False,False,False,47.85522517683034
452,2009-03-04 00:50:20,False,False,False,52.79852395788339
453,2009-03-13 04:10:39,False,False,False,95.78763006047836
454,2009-03-26 08:25:13,True,False,False,98.34424526932222
455,2009-03-23 07:46:08,False,False,False,42.45389494710937
456,2009-03-11 13:56:13,True,False,False,75.23627901051849
457,2009-03-12 06:07:51,False,True,True,38.076032176067564
458,2009-03-01 04:10:02,False,False,False,69.98437936734466
459,2009-03-30 04:23:36,True,True,False,11.740846291284136
460,2009-03-20 18:00:49,True,False,False,91.08271898696486
461,2009-03-10 20:04:26,False,False,False,18.536696289498067
462,2009-03-23 07:23:11,True,False,False,8.982461806142384
463,2009-03-07 14:20:12,False,False,False,29.609937176943845
464,2009-03-11 15:11:46,True,True,False,69.9615625616225
465,2009-03-13 22:12:41,True,False,False,34.63204785205707
466,2009-03-15 22:14:12,True,False,False,81.77780547479816
467,2009-03-01 03:52:52,False,False,False,74.48264136206483
468,2009-03-16 19:14:00,False,False,False,32.758072779037406
469,2009-03-27 15:31:43,True,False,False,0.7009565739510171
470,2009-03-28 00:43:58,True,False,False,73.0642788499065
471,2009-03-28 20:34:08,False,False,False,52.75207485333006
472,2009-03-22 18:15:47,True,False,False,57.26499426371249
473,2009-03-13 06:03:22,True,False,False,61.82883003450124
474,2009-03-22 13:24:43,True,False,False,28.733884166063326
475,2009-03-03 15:26:18,False,False,False,59.84656236648753
476,2009-03-25 05:42:54,True,False,False,42.74286130005754
477,2009-03-06 18:39:51,False,False,False,43.07704938324313
478,2009-03-17 20:07:35,False,False,False,58.885791092969356
479,2009-03-23 07:09:32,True,False,False,41.43353255971822
